"id" "lnwg80" "lnwg81" "lnwg82" "lnwg83" "lnwg84" "lnwg85" "lnwg86" "lnwg87" "union80" "union81" "union82" "union83" "union84" "union85" "union86" "union87" "educ" "black" "SEI_80" "SEI_81" "SEI_82" "SEI_83" "SEI_84" "SEI_85" "SEI_86" "SEI_87" "SEI/10_80" "SEI/10_81" "SEI/10_82" "SEI/10_83" "SEI/10_84" "SEI/10_85" "SEI/10_86" "SEI/10_87"
"176" 3062 2,14114665985107 2,20148897171021 2,18112635612488 2,26700735092163 2,4215030670166 2,43093800544739 2,5836226940155 2,64953637123108 0 0 0 0 0 0 0 0 15 0 9,2 9,2 9,2 9,2 11,67 20,21 20,21 11,67 0,92 0,92 0,92 0,92 1,167 2,021 2,021 1,167
"177" 3100 1,51565825939178 1,29376697540283 1,36768853664398 1,67621302604675 1,97554242610931 2,13368654251099 2,11361908912659 2,18385243415833 0 0 0 0 1 1 1 1 12 0 9,2 1,47 1,47 1,47 10,39 10,39 10,39 10,39 0,92 0,147 0,147 0,147 1,039 1,039 1,039 1,039
"178" 3102 0,591132283210754 0,688989162445068 0,846783339977264 1,19252192974091 0,961811244487762 0,886131942272186 1,00011813640594 1,72340941429138 0 0 0 0 0 0 0 0 12 0 10,39 5,34 9,2 9,2 9,2 5,34 10,39 10,39 1,039 0,534 0,92 0,92 0,92 0,534 1,039 1,039
"179" 3127 0,483651548624039 0,0304592084139585 0,687682151794434 0,675587952136993 0,646537184715271 0,95503157377243 1,56357264518738 1,30146312713623 0 0 0 0 0 0 0 0 10 0 11,15 11,15 11,15 11,15 11,15 1,47 11,15 11,67 1,115 1,115 1,115 1,115 1,115 0,147 1,115 1,167
"180" 3136 1,63032114505768 1,93486034870148 1,92689216136932 1,62004959583282 2,04545187950134 2,13368654251099 1,94656491279602 2,0354323387146 1 1 1 1 1 1 1 1 12 0 10,39 10,39 10,39 21,42 1,47 10,39 5,34 5,34 1,039 1,039 1,039 2,142 0,147 1,039 0,534 0,534
"181" 3137 1,97824323177338 1,74380993843079 1,92939531803131 2,06103157997131 2,26456499099731 2,15273475646973 2,28950977325439 2,31306409835815 0 0 0 0 0 0 0 0 14 0 11,67 20,21 20,21 20,21 20,21 20,21 20,21 11,67 1,167 2,021 2,021 2,021 2,021 2,021 2,021 1,167
"182" 3138 1,60273313522339 2,19940090179443 1,60824418067932 1,37800872325897 1,85439658164978 1,51464736461639 1,66163384914398 2,37475752830505 1 1 1 0 1 0 0 1 12 0 11,15 5,34 5,34 5,34 5,34 5,34 21,42 5,34 1,115 0,534 0,534 0,534 0,534 0,534 2,142 0,534
"183" 3140 1,74022126197815 1,85375785827637 1,92599964141846 2,0107638835907 2,01682329177856 2,04667520523071 2,2384922504425 2,24572229385376 0 0 0 0 0 0 0 0 13 0 1,47 1,47 1,47 9,2 20,21 1,47 9,2 20,21 0,147 0,147 0,147 0,92 2,021 0,147 0,92 2,021
"184" 3193 0,916347324848175 1,44923412799835 1,92689216136932 2,04386377334595 2,14863610267639 2,17142677307129 2,23991274833679 2,28229236602783 0 0 0 0 0 0 0 0 11 0 10,39 10,39 21,42 21,42 21,42 21,42 9,2 9,2 1,039 1,039 2,142 2,142 2,142 2,142 0,92 0,92
"185" 3196 1,97862780094147 1,93486034870148 1,81855523586273 1,94354104995728 1,86663722991943 2,01939749717712 1,94308543205261 1,55318427085876 1 1 1 1 1 1 1 0 12 0 20,21 20,21 1,47 5,34 20,21 20,21 5,34 20,21 2,021 2,021 0,147 0,534 2,021 2,021 0,534 2,021
"186" 3200 1,49635279178619 1,77806067466736 1,83270180225372 1,97295928001404 1,02861988544464 1,4938417673111 1,34042906761169 1,90029966831207 1 1 1 1 1 0 0 0 8 0 11,15 11,15 5,34 11,15 1,47 1,47 21,42 21,42 1,115 1,115 0,534 1,115 0,147 0,147 2,142 2,142
"187" 3202 1,79099357128143 1,84710955619812 1,6806503534317 1,77776038646698 1,78945279121399 1,79336071014404 2,19209051132202 1,84447538852692 1 1 1 1 1 1 1 1 12 0 11,15 11,15 11,15 11,15 11,15 21,42 11,15 21,42 1,115 1,115 1,115 1,115 1,115 2,142 1,115 2,142
"188" 3207 1,6960437297821 1,58609056472778 1,5626699924469 1,57748997211456 1,58410632610321 1,39174926280975 1,60279333591461 1,61485755443573 0 0 0 0 0 0 0 0 12 0 1,47 11,67 11,67 1,47 1,47 5,34 11,67 1,47 0,147 1,167 1,167 0,147 0,147 0,534 1,167 0,147
"189" 3208 1,87634897232056 1,8205019235611 1,87212586402893 2,09313488006592 2,2721529006958 2,15231537818909 2,23561000823975 2,29958391189575 1 1 1 1 1 0 0 0 12 0 21,42 1,47 10,39 21,42 21,42 21,42 10,39 21,42 2,142 0,147 1,039 2,142 2,142 2,142 1,039 2,142
"190" 3210 1,64685046672821 1,8191773891449 1,62761890888214 2,15382885932922 2,73377823829651 2,33366298675537 1,62299609184265 1,76034009456635 1 1 1 1 1 1 0 0 10 0 10,39 1,47 1,47 1,47 5,34 1,47 11,15 11,15 1,039 0,147 0,147 0,147 0,534 0,147 1,115 1,115
"191" 3215 1,64171433448792 1,57373344898224 0,910622239112854 1,15004599094391 1,50446581840515 1,57453215122223 1,50876438617706 1,67875730991364 0 1 0 1 1 1 1 1 12 0 5,34 5,34 5,34 5,34 5,34 5,34 10,39 5,34 0,534 0,534 0,534 0,534 0,534 0,534 1,039 0,534
"192" 3219 1,32016623020172 0,699857294559479 1,28503823280334 1,66087162494659 1,56594228744507 1,70880341529846 1,752889752388 1,69024133682251 0 1 0 0 1 1 0 0 11 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 9,2 2,142 2,142 2,142 2,142 2,142 2,142 2,142 0,92
"193" 3226 1,2069183588028 1,44345271587372 0,625880718231201 1,86026108264923 2,16753339767456 2,27364253997803 2,37099575996399 2,33388781547546 0 0 0 0 0 0 0 0 13 0 9,2 11,67 1,47 1,47 9,2 9,2 9,2 9,2 0,92 1,167 0,147 0,147 0,92 0,92 0,92 0,92
"194" 3235 1,23323082923889 1,31519842147827 1,2762017250061 1,55200386047363 1,28813111782074 1,27681922912598 1,39671766757965 1,76803374290466 0 0 1 0 0 0 0 0 12 0 11,15 11,15 11,15 11,15 11,15 11,15 10,39 11,15 1,115 1,115 1,115 1,115 1,115 1,115 1,039 1,115
"195" 3239 1,20828533172607 1,25526607036591 -0,269049555063248 0,721766173839569 0,370359987020493 1,01565623283386 1,05756628513336 1,68345594406128 0 0 0 0 0 0 0 1 11 1 1,47 1,47 9,2 1,47 1,47 1,47 1,47 9,2 0,147 0,147 0,92 0,147 0,147 0,147 0,147 0,92
"196" 3271 1,63804316520691 1,10614061355591 1,5934464931488 1,58788025379181 2,00148105621338 1,72822141647339 1,68462336063385 1,93007183074951 1 1 0 0 0 0 0 0 7 0 5,34 5,34 5,34 5,34 5,34 5,34 11,15 5,34 0,534 0,534 0,534 0,534 0,534 0,534 1,115 0,534
"197" 3275 1,39191007614136 1,82015895843506 0,609472632408142 1,49206233024597 1,80732500553131 1,84991836547852 1,9869863986969 3,34316444396973 0 0 0 0 0 0 0 0 12 0 11,15 11,15 1,47 11,15 9,2 9,2 9,2 20,21 1,115 1,115 0,147 1,115 0,92 0,92 0,92 2,021
"198" 3282 1,35838735103607 1,37663245201111 1,54740250110626 1,84319317340851 2,12883353233337 2,05364394187927 1,77662169933319 2,40931534767151 0 0 0 1 0 0 0 1 10 0 5,34 1,47 11,15 10,39 10,39 10,39 10,39 10,39 0,534 0,147 1,115 1,039 1,039 1,039 1,039 1,039
"199" 3289 1,23192322254181 1,1752233505249 1,55833160877228 1,63109946250916 1,88962531089783 2,0652494430542 2,07439827919006 2,28229236602783 0 1 0 0 0 0 0 0 15 0 10,39 9,2 9,2 9,2 20,21 20,21 20,21 20,21 1,039 0,92 0,92 0,92 2,021 2,021 2,021 2,021
"200" 3290 1,23807621002197 1,30648839473724 1,63289988040924 1,55420541763306 1,78262984752655 1,96033370494843 2,14091110229492 2,21775388717651 0 0 1 0 0 0 0 0 12 0 5,34 1,47 1,47 1,47 1,47 1,47 1,47 1,47 0,534 0,147 0,147 0,147 0,147 0,147 0,147 0,147
"201" 3307 1,97389543056488 2,39099597930908 2,35625147819519 2,56224989891052 2,63577461242676 2,64252996444702 2,80676627159119 2,81279754638672 1 1 0 1 1 1 1 1 14 1 1,47 1,47 1,47 1,47 1,47 1,47 11,67 1,47 0,147 0,147 0,147 0,147 0,147 0,147 1,167 0,147
"202" 3333 0,520236432552338 0,0578495338559151 1,11122477054596 1,18208277225494 1,31816327571869 1,34144842624664 2,0407121181488 1,81537044048309 0 0 0 0 0 0 0 0 12 0 5,34 10,39 10,39 10,39 10,39 10,39 10,39 10,39 0,534 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"203" 3353 1,3561919927597 1,08091270923615 0,616223156452179 0,984882593154907 0,771538257598877 1,20942771434784 2,04462623596191 1,64902222156525 0 0 0 0 0 0 0 0 10 0 10,39 11,15 5,34 5,34 11,15 11,15 11,15 11,15 1,039 1,115 0,534 0,534 1,115 1,115 1,115 1,115
"204" 3380 1,45141077041626 1,42148983478546 1,56535792350769 1,99950957298279 1,72274315357208 1,82078182697296 2,04285001754761 1,93308115005493 0 0 0 0 0 0 0 0 12 0 11,15 21,42 11,15 21,42 21,42 21,42 11,15 11,15 1,115 2,142 1,115 2,142 2,142 2,142 1,115 1,115
"205" 3381 1,22712099552155 1,52939522266388 1,73568117618561 1,74143815040588 1,94917500019073 2,17553377151489 1,97641789913177 2,09997081756592 0 0 0 0 0 0 0 0 10 0 21,42 11,15 11,15 11,15 21,42 11,15 21,42 21,42 2,142 1,115 1,115 1,115 2,142 1,115 2,142 2,142
"206" 3389 1,57211267948151 2,21781992912292 0,984221696853638 1,30215549468994 1,8450653553009 1,9105429649353 2,3212583065033 2,46461391448975 0 0 0 0 0 0 0 0 12 0 20,21 10,39 10,39 11,67 20,21 20,21 20,21 20,21 2,021 1,039 1,039 1,167 2,021 2,021 2,021 2,021
"207" 3394 1,9343581199646 2,04022073745728 1,97818541526794 2,02087426185608 2,16805410385132 2,09446573257446 1,57894217967987 1,16841268539429 0 0 0 0 0 0 0 0 15 1 5,34 10,39 10,39 10,39 10,39 10,39 1,47 20,21 0,534 1,039 1,039 1,039 1,039 1,039 0,147 2,021
"208" 3401 1,18012011051178 0,952349781990051 1,38790905475616 1,46898055076599 1,92964315414429 2,04451394081116 1,88383090496063 2,11239337921143 0 0 0 0 0 0 0 0 11 0 20,21 20,21 11,15 21,42 21,42 5,34 21,42 21,42 2,021 2,021 1,115 2,142 2,142 0,534 2,142 2,142
"209" 3414 1,33784282207489 2,20822238922119 1,99760353565216 2,05553650856018 1,87373435497284 2,01015877723694 2,0328369140625 2,19528102874756 0 0 0 0 0 0 0 0 16 0 11,15 21,42 9,2 11,15 21,42 21,42 9,2 9,2 1,115 2,142 0,92 1,115 2,142 2,142 0,92 0,92
"210" 3420 2,12209844589233 0,653926491737366 1,58238220214844 1,33544921875 1,92119407653809 0,765259206295013 1,53981852531433 2,0354323387146 0 0 0 0 0 0 0 0 13 0 10,39 10,39 10,39 10,39 10,39 10,39 11,67 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,167 1,039
"211" 3440 0,256118804216385 -1,25988042354584 1,54740250110626 1,59187865257263 1,65722858905792 1,58364021778107 1,59636247158051 1,52460670471191 0 0 1 1 1 1 0 1 11 0 5,34 11,15 10,39 10,39 10,39 10,39 10,39 10,39 0,534 1,115 1,039 1,039 1,039 1,039 1,039 1,039
"212" 3461 1,19082629680634 1,57288026809692 2,16733503341675 1,85925555229187 2,03629517555237 2,13995623588562 2,19454097747803 2,07688760757446 0 0 0 0 0 0 0 0 11 0 10,39 1,47 10,39 1,47 10,39 10,39 10,39 10,39 1,039 0,147 1,039 0,147 1,039 1,039 1,039 1,039
"213" 3468 1,60188317298889 1,37664711475372 1,34835648536682 1,21615552902222 1,25397825241089 1,50554418563843 1,52703332901001 1,69785583019257 0 0 0 0 0 0 0 0 14 0 20,21 1,47 10,39 20,21 9,2 9,2 1,47 20,21 2,021 0,147 1,039 2,021 0,92 0,92 0,147 2,021
"214" 3482 2,13071179389954 2,00248050689697 2,16050696372986 1,98039424419403 2,15900444984436 2,24275755882263 2,3212583065033 2,55157709121704 0 0 0 0 0 0 0 0 13 0 21,42 21,42 21,42 9,2 9,2 21,42 21,42 21,42 2,142 2,142 2,142 0,92 0,92 2,142 2,142 2,142
"215" 3495 1,67911124229431 1,53471434116364 1,66004705429077 1,70009231567383 1,48644030094147 1,68208026885986 1,47880744934082 1,54705703258514 1 1 1 1 1 1 0 1 12 0 11,15 11,15 11,15 11,15 11,15 11,15 5,34 1,47 1,115 1,115 1,115 1,115 1,115 1,115 0,534 0,147
"216" 3503 2,16583943367004 2,0890109539032 2,12656235694885 2,13087511062622 2,12883353233337 2,09446573257446 2,07439827919006 2,0354323387146 1 1 1 1 1 1 1 0 12 0 21,42 9,2 21,42 21,42 11,15 21,42 9,2 9,2 2,142 0,92 2,142 2,142 1,115 2,142 0,92 0,92
"217" 3525 0,931846261024475 1,95848894119263 1,73920285701752 1,87742626667023 2,52984428405762 3,44936323165894 2,86274886131287 3,0162615776062 1 0 0 0 0 0 0 0 14 0 10,39 10,39 1,47 1,47 11,67 11,67 20,21 9,2 1,039 1,039 0,147 0,147 1,167 1,167 2,021 0,92
"218" 3526 1,71036386489868 1,60943794250488 1,59252297878265 1,59187865257263 1,69207525253296 1,87132227420807 1,85125470161438 1,95205068588257 0 0 0 0 1 1 1 1 12 0 11,15 11,15 11,15 11,15 9,2 10,39 10,39 10,39 1,115 1,115 1,115 1,115 0,92 1,039 1,039 1,039
"219" 3538 2,06318521499634 2,04022073745728 2,20132899284363 2,0663366317749 1,97801065444946 1,9245947599411 2,14983606338501 1,92114317417145 1 1 1 1 1 1 1 0 12 1 5,34 20,21 20,21 5,34 1,47 1,47 5,34 20,21 0,534 2,021 2,021 0,534 0,147 0,147 0,534 2,021
"220" 3563 1,67114317417145 1,60943794250488 1,82183933258057 1,84319317340851 1,9316987991333 1,94333279132843 1,9019228219986 2,00126671791077 1 1 0 0 1 1 0 1 11 0 11,15 11,15 11,15 11,15 11,15 11,15 11,15 11,15 1,115 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"221" 3575 1,96430778503418 2,06491351127625 2,02697563171387 2,08831548690796 2,0880115032196 2,2077944278717 2,1877269744873 2,14876103401184 0 0 0 0 0 0 0 0 12 0 11,15 11,15 11,15 11,15 11,15 11,15 11,15 11,15 1,115 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"222" 3580 1,44320344924927 1,41716599464417 1,65276300907135 1,69366133213043 1,68254637718201 1,67822289466858 1,48168253898621 1,43725955486298 0 0 0 0 0 0 0 0 12 0 1,47 1,47 1,47 1,47 1,47 5,34 1,47 21,42 0,147 0,147 0,147 0,147 0,147 0,534 0,147 2,142
"223" 3581 1,12632346153259 0,230986729264259 2,22712659835815 2,17169713973999 2,22044086456299 2,18147730827332 2,43904137611389 2,51042342185974 0 0 0 0 0 0 0 0 14 0 20,21 21,42 1,47 11,15 9,2 21,42 9,2 11,15 2,021 2,142 0,147 1,115 0,92 2,142 0,92 1,115
"224" 3589 1,67114317417145 2,02495336532593 -0,487303137779236 1,86154222488403 1,94491064548492 1,87132227420807 1,94223737716675 2,03343033790588 1 1 1 1 1 1 1 1 12 0 11,15 11,15 11,15 5,34 11,15 11,15 11,15 11,15 1,115 1,115 1,115 0,534 1,115 1,115 1,115 1,115
"225" 3591 1,11888027191162 1,83923995494843 1,89276373386383 1,95734822750092 2,03270196914673 2,18839311599731 2,30377531051636 2,27721190452576 0 0 1 1 1 1 1 1 12 0 5,34 21,42 21,42 5,34 5,34 21,42 21,42 21,42 0,534 2,142 2,142 0,534 0,534 2,142 2,142 2,142
"226" 3598 1,76699757575989 1,80129718780518 1,9258828163147 2,04386377334595 2,12990236282349 2,15900444984436 2,22389364242554 2,13074254989624 0 0 0 0 0 0 0 1 12 0 21,42 11,15 21,42 21,42 11,15 11,15 11,15 21,42 2,142 1,115 2,142 2,142 1,115 1,115 1,115 2,142
"227" 3602 2,01024127006531 2,072185754776 2,26160311698914 2,21091794967651 2,24216222763062 2,08008241653442 2,13893675804138 2,16059541702271 1 1 0 1 1 1 0 1 12 0 11,15 11,15 21,42 21,42 9,2 21,42 11,15 9,2 1,115 1,115 2,142 2,142 0,92 2,142 1,115 0,92
"228" 3607 0,907241821289062 0,0747235491871834 0,171579465270042 0,948002576828003 1,22707080841064 0,435453146696091 0,638812005519867 1,67755615711212 0 0 0 0 0 0 0 0 10 0 11,15 9,2 9,2 9,2 9,2 9,2 9,2 9,2 1,115 0,92 0,92 0,92 0,92 0,92 0,92 0,92
"229" 3621 1,50849771499634 1,83160543441772 1,50658047199249 1,63165509700775 1,5450165271759 1,82002902030945 1,64195823669434 1,68899059295654 0 1 1 1 1 1 1 0 12 0 11,15 11,15 11,15 11,15 11,15 5,34 11,15 5,34 1,115 1,115 1,115 1,115 1,115 0,534 1,115 0,534
"230" 3628 1,84221601486206 1,73618960380554 2,29199171066284 1,83802890777588 2,33194208145142 2,28887939453125 2,51014423370361 2,46095204353333 0 0 0 0 0 0 0 0 14 0 1,47 9,2 21,42 20,21 1,47 20,21 21,42 20,21 0,147 0,92 2,142 2,021 0,147 2,021 2,142 2,021
"231" 3653 1,67064595222473 1,93927705287933 2,04958510398865 2,01024723052979 2,09179210662842 2,02333855628967 1,97559773921967 1,85311079025269 0 0 0 0 0 0 0 0 12 0 20,21 20,21 20,21 20,21 20,21 20,21 20,21 20,21 2,021 2,021 2,021 2,021 2,021 2,021 2,021 2,021
"232" 3706 1,67441082000732 1,7917594909668 1,51879775524139 1,72541010379791 1,64864480495453 1,77766966819763 1,77329313755035 1,81228876113892 0 0 0 0 0 0 0 0 13 0 9,2 21,42 11,67 20,21 20,21 9,2 1,47 1,47 0,92 2,142 1,167 2,021 2,021 0,92 0,147 0,147
"233" 3707 -1,10304689407349 1,86382627487183 1,74433028697968 2,1128842830658 2,08104276657104 2,40195059776306 2,49310851097107 2,7285795211792 0 0 0 0 0 0 0 0 13 0 1,47 20,21 11,67 11,67 11,67 11,67 11,67 20,21 0,147 2,021 1,167 1,167 1,167 1,167 1,167 2,021
"234" 3708 1,68052506446838 1,70322895050049 1,66884922981262 2,01877188682556 2,02387380599976 2,12208104133606 2,01452803611755 2,14876103401184 0 0 1 1 1 1 1 1 12 0 1,47 11,15 11,15 11,15 11,15 11,15 11,15 10,39 0,147 1,115 1,115 1,115 1,115 1,115 1,115 1,039
"235" 3743 1,25610852241516 1,71653604507446 1,72101211547852 1,76463079452515 2,14746952056885 2,08944177627563 2,14842844009399 2,16046905517578 0 0 0 0 0 0 0 0 11 0 21,42 11,15 20,21 21,42 9,2 9,2 9,2 20,21 2,142 1,115 2,021 2,142 0,92 0,92 0,92 2,021
"236" 3777 1,94877481460571 2,04022073745728 2,0665168762207 2,21091794967651 2,08404541015625 2,09446573257446 1,98040020465851 1,99793148040771 1 1 1 1 1 1 1 1 12 0 5,34 5,34 1,47 1,47 20,21 20,21 20,21 20,21 0,534 0,534 0,147 0,147 2,021 2,021 2,021 2,021
"237" 3831 1,17312407493591 1,31888163089752 1,48038125038147 1,61375081539154 1,40684044361115 1,39174926280975 1,29163897037506 1,33271563053131 0 0 0 0 0 0 0 0 11 0 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"238" 3844 1,44041621685028 1,41394591331482 1,54740250110626 1,76882874965668 1,76642787456512 1,87132227420807 1,71027159690857 1,61034739017487 0 0 0 0 0 0 0 0 11 0 11,15 9,2 1,47 1,47 1,47 1,47 20,21 20,21 1,115 0,92 0,147 0,147 0,147 0,147 2,021 2,021
"239" 3847 2,24936032295227 2,35974359512329 2,2797703742981 2,32011723518372 2,30446600914001 2,40195059776306 2,43904137611389 2,45414257049561 1 1 1 1 1 1 1 1 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"240" 3848 1,99804592132568 1,89315962791443 1,85239028930664 1,62053048610687 1,99620389938354 1,58385872840881 1,84903824329376 2,05914878845215 0 0 0 0 0 0 0 0 12 0 1,47 1,47 1,47 1,47 1,47 20,21 20,21 20,21 0,147 0,147 0,147 0,147 0,147 2,021 2,021 2,021
"241" 3882 0,594539403915405 0,546164989471436 0,952695429325104 0,771379053592682 2,02829217910767 1,96513116359711 1,90558910369873 1,65594267845154 1 0 0 0 0 0 0 0 15 0 10,39 10,39 9,2 5,34 9,2 20,21 9,2 9,2 1,039 1,039 0,92 0,534 0,92 2,021 0,92 0,92
"242" 3937 1,44799959659576 1,32802546024323 1,52393019199371 1,59496033191681 2,44515419006348 1,73606467247009 1,69330739974976 1,98293781280518 0 1 1 0 1 0 1 1 11 1 1,47 11,15 1,47 1,47 20,21 9,2 9,2 9,2 0,147 1,115 0,147 0,147 2,021 0,92 0,92 0,92
"243" 4000 1,61127293109894 1,75253880023956 1,6714551448822 1,43772804737091 1,90568995475769 1,42401003837585 1,80386102199554 1,52460670471191 0 0 0 0 0 0 0 0 7 0 21,42 21,42 21,42 5,34 21,42 21,42 21,42 21,42 2,142 2,142 2,142 0,534 2,142 2,142 2,142 2,142
"244" 4004 2,00761532783508 2,17998266220093 1,97818541526794 1,9485536813736 2,0880115032196 2,09446573257446 1,99101662635803 2,0354323387146 0 0 0 0 0 0 0 0 12 0 9,2 9,2 9,2 11,15 21,42 9,2 9,2 1,47 0,92 0,92 0,92 1,115 2,142 0,92 0,92 0,147
"245" 4025 0,85686731338501 1,33250415325165 1,30521082878113 1,21458446979523 1,24792468547821 1,46311366558075 1,34042906761169 2,0438814163208 0 0 0 0 0 1 0 0 9 0 21,42 21,42 21,42 21,42 9,2 11,67 11,15 21,42 2,142 2,142 2,142 2,142 0,92 1,167 1,115 2,142
"246" 4032 1,31494903564453 1,19417285919189 0,900927186012268 1,25453269481659 1,38288915157318 1,61261940002441 1,8687139749527 1,8152517080307 1 0 0 0 0 0 0 0 11 0 5,34 1,47 11,15 11,15 5,34 11,15 11,15 11,15 0,534 0,147 1,115 1,115 0,534 1,115 1,115 1,115
"247" 4046 1,43843007087708 1,54170846939087 1,41974771022797 1,67998337745667 1,38899922370911 1,43467426300049 1,55706918239594 1,48465919494629 0 0 0 0 0 0 0 0 9 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"248" 4088 2,20425033569336 2,41165614128113 2,31465768814087 2,50816941261292 2,59883713722229 2,70037388801575 2,74144673347473 2,66344022750854 0 0 0 0 0 0 0 0 13 0 21,42 11,67 11,67 11,67 11,67 11,67 11,67 20,21 2,142 1,167 1,167 1,167 1,167 1,167 1,167 2,021
"249" 4091 2,56413412094116 2,51022434234619 2,59337115287781 2,56373929977417 2,4653058052063 2,6132595539093 2,64549803733826 2,28229236602783 1 1 1 1 1 1 1 1 12 0 11,15 11,15 11,15 11,15 21,42 5,34 11,15 5,34 1,115 1,115 1,115 1,115 2,142 0,534 1,115 0,534
"250" 4122 1,77717244625092 1,89711999893188 2,02697563171387 2,13087511062622 2,04545187950134 2,23596549034119 2,11361908912659 2,14876103401184 0 0 0 0 0 0 0 0 16 0 9,2 9,2 9,2 9,2 20,21 9,2 9,2 9,2 0,92 0,92 0,92 0,92 2,021 0,92 0,92 0,92
"251" 4127 1,1713672876358 1,84305274486542 1,16116881370544 0,917772591114044 0,927102386951447 1,45580685138702 1,37321889400482 1,44844532012939 0 0 0 0 0 0 0 0 10 0 10,39 10,39 1,47 21,42 21,42 11,67 5,34 21,42 1,039 1,039 0,147 2,142 2,142 1,167 0,534 2,142
"252" 4128 0,993331909179688 0,984668016433716 1,24213743209839 1,78483355045319 1,83368504047394 1,51705408096313 1,6281111240387 1,42662632465363 1 1 1 1 1 0 1 1 12 0 21,42 1,47 5,34 5,34 9,2 5,34 5,34 5,34 2,142 0,147 0,534 0,534 0,92 0,534 0,534 0,534
"253" 4159 1,68045830726624 2,29000639915466 2,02857947349548 1,7586487531662 2,00309252738953 1,47459483146667 2,35203003883362 1,3884744644165 1 1 1 1 1 0 0 0 11 0 1,47 1,47 5,34 1,47 11,15 11,67 11,67 21,42 0,147 0,147 0,534 0,147 1,115 1,167 1,167 2,142
"254" 4204 1,19579517841339 1,39735531806946 1,51789450645447 1,7860347032547 1,25176346302032 1,30622708797455 1,44819641113281 1,3649765253067 1 0 0 0 0 0 0 1 11 1 10,39 5,34 21,42 21,42 21,42 5,34 21,42 21,42 1,039 0,534 2,142 2,142 2,142 0,534 2,142 2,142
"255" 4229 1,45948350429535 1,59290862083435 1,39836692810059 1,82072031497955 1,68254637718201 1,5577757358551 1,34042906761169 1,21027493476868 0 0 0 0 0 0 0 0 12 0 10,39 10,39 20,21 20,21 20,21 20,21 20,21 20,21 1,039 1,039 2,021 2,021 2,021 2,021 2,021 2,021
"256" 4258 2,11740446090698 2,26719260215759 1,99129498004913 2,1405622959137 2,16805410385132 1,93659365177155 1,60100924968719 1,71133351325989 1 1 1 1 1 1 1 1 12 0 5,34 5,34 5,34 1,47 1,47 1,47 11,15 5,34 0,534 0,534 0,534 0,147 0,147 0,147 1,115 0,534
"257" 4261 1,85415172576904 1,80512964725494 1,87282490730286 1,97811245918274 1,9994078874588 2,18874645233154 2,07439827919006 1,50488483905792 0 0 0 0 1 0 0 0 6 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"258" 4264 1,22939121723175 1,41834092140198 1,07039225101471 0,820724904537201 1,23649597167969 1,29150378704071 1,360231757164 1,03467082977295 0 0 1 0 0 0 0 0 10 0 11,15 5,34 5,34 5,34 20,21 11,15 21,42 10,39 1,115 0,534 0,534 0,534 2,021 1,115 2,142 1,039
"259" 4278 1,80224776268005 1,78532862663269 1,81566655635834 1,87598299980164 1,8003294467926 1,82002902030945 1,47553157806396 1,80021619796753 0 0 0 0 0 0 0 0 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"260" 4297 2,11270880699158 2,2292537689209 1,53360915184021 1,63839876651764 1,69902765750885 1,61756885051727 1,63091230392456 1,70452725887299 1 0 0 0 0 0 0 0 12 0 11,15 11,15 11,67 20,21 20,21 11,67 20,21 11,67 1,115 1,115 1,167 2,021 2,021 1,167 2,021 1,167
"261" 4302 1,06195259094238 1,01682281494141 1,24421620368958 1,16946399211884 1,10580956935883 0,63757735490799 0,609541594982147 1,7157484292984 0 0 0 0 0 0 0 0 11 0 1,47 11,67 1,47 11,67 1,47 1,47 11,67 9,2 0,147 1,167 0,147 1,167 0,147 0,147 1,167 0,92
"262" 4321 1,72129285335541 1,98160934448242 1,20965564250946 1,46728682518005 1,79754781723022 2,15310454368591 1,99101662635803 2,18385243415833 0 1 0 1 1 1 1 1 11 0 11,15 5,34 11,15 11,15 11,15 21,42 1,47 1,47 1,115 0,534 1,115 1,115 1,115 2,142 0,147 0,147
"263" 4328 1,74211251735687 1,36041271686554 1,28985750675201 1,22494721412659 1,21254277229309 1,13372337818146 1,11282002925873 1,31134080886841 0 0 0 0 0 0 0 0 12 0 21,42 11,15 11,15 5,34 5,34 5,34 5,34 5,34 2,142 1,115 1,115 0,534 0,534 0,534 0,534 0,534
